projet_id,mois,annee,duree_projet_jours,nb_collaborateurs_actuels,charge_moyenne,charge_max,nb_conflits,nb_surcharges,nb_sous_charges,nb_anomalies_total,nb_collaborateurs_concernes,target_besoin_ressources_mois_suivant
10061,6,2025,854,156,96.35,106.94,7,1,0,8,6,178
10052,7,2024,319,5,106.94,142.22,1,4,2,7,5,4
10167,1,2027,804,32,117.82,154.94,3,11,1,15,7,17
10109,2,2026,200,14,78.15,112.07,0,0,4,4,2,15
10098,1,2027,238,156,82.17,114.01,1,0,3,4,2,96
10131,4,2026,446,10,92.37,119.84,0,2,0,2,2,9
10020,5,2025,119,76,106.36,133.33,3,11,0,14,6,100
10118,2,2024,692,13,74.17,116.82,0,6,1,7,5,9
10084,2,2027,607,9,86.22,127.54,0,0,0,0,0,11
10129,6,2025,339,10,107.39,137.05,0,2,2,4,3,5
10029,3,2026,904,48,74.12,79.43,0,0,1,1,1,45
10004,10,2024,564,17,91.67,134.44,1,2,1,4,3,13
10123,3,2026,194,8,93.41,135.03,1,0,0,1,1,6
10014,12,2025,128,16,98.49,109.55,2,1,0,3,2,7
10109,7,2025,200,12,64.79,106.73,0,3,2,5,5,10
10047,8,2026,278,1,158.0,190.0,1,1,0,2,1,1
10029,8,2026,904,41,120.15,161.7,0,22,3,25,18,40
10033,3,2025,95,9,99.88,134.88,3,0,0,3,2,13
10056,11,2024,414,43,110.72,138.65,0,11,2,13,9,13
10132,2,2026,662,59,54.15,62.07,0,0,9,9,6,52
10062,10,2025,286,2,101.06,116.12,2,1,0,3,2,1
10082,1,2026,860,114,105.95,146.11,8,17,0,25,11,125
10099,7,2024,532,12,49.8,67.09,1,0,5,6,4,6
10074,1,2027,717,23,85.76,125.75,2,0,0,2,1,22
10137,3,2025,630,180,91.09,133.17,6,0,0,6,3,203
10126,3,2026,565,3,69.83,110.64,0,2,1,3,2,4
10080,12,2024,639,182,57.59,63.5,3,0,60,63,40,282
10099,1,2026,532,8,95.12,122.93,2,0,0,2,2,11
10045,8,2025,725,41,65.87,83.44,0,0,5,5,4,44
10098,11,2027,238,104,64.22,95.27,1,2,17,20,13,152
10158,1,2025,277,10,83.22,105.51,2,2,0,4,4,11
10046,4,2026,221,18,69.18,75.96,0,0,0,0,0,18
10066,9,2025,132,106,68.1,106.86,1,0,9,10,6,121
10109,11,2024,200,12,87.37,94.06,0,2,3,5,4,10
10079,9,2024,706,8,85.48,95.19,0,0,0,0,0,6
10138,8,2026,592,14,85.22,100.35,0,3,0,3,2,13
10047,7,2024,278,3,91.97,100.66,1,2,0,3,2,1
10004,9,2026,564,34,79.35,128.14,2,0,3,5,2,30
10145,6,2026,863,12,91.76,130.21,1,2,0,3,2,17
10107,6,2025,885,16,100.05,116.47,1,0,0,1,1,23
10058,7,2024,304,123,100.03,136.16,7,10,0,17,9,148
10120,2,2025,378,11,94.7,115.09,0,3,1,4,3,6
10084,10,2024,607,8,104.44,115.16,2,1,0,3,2,10
10040,8,2024,729,4,78.35,95.95,1,2,0,3,3,5
10068,2,2026,851,65,75.03,89.83,1,1,2,4,3,75
10138,1,2024,592,13,96.06,114.26,2,2,0,4,2,18
10096,5,2026,592,7,135.48,160.6,0,0,0,0,0,8
10113,4,2025,309,3,101.11,109.98,0,0,0,0,0,5
10006,8,2025,455,36,77.2,94.28,0,0,1,1,1,48
10150,4,2025,534,45,98.33,119.81,0,2,3,5,4,78
10050,2,2025,750,143,96.91,124.88,4,2,1,7,6,70
10098,10,2027,238,99,69.8,99.73,0,0,2,2,1,113
10050,3,2026,750,125,99.24,114.42,1,8,12,21,11,160
10121,11,2024,305,380,77.61,87.98,39,4,1,44,21,380
10081,8,2025,768,2,110.56,146.79,1,0,2,3,2,4
10115,3,2026,399,42,122.08,140.79,1,9,1,11,6,34
10155,1,2026,426,59,85.44,105.05,0,0,3,3,2,52
10080,2,2024,639,164,82.12,96.24,0,0,1,1,1,94
10131,1,2025,446,8,105.81,145.44,0,3,7,10,8,11
10164,8,2027,498,44,80.64,100.58,1,0,0,1,0,54
10042,12,2024,626,8,79.31,111.07,0,0,0,0,0,9
10038,9,2025,221,9,114.43,159.2,1,3,0,4,3,7
10066,8,2025,132,93,91.97,104.09,0,0,0,0,0,155
10153,1,2026,93,17,78.77,100.38,0,0,0,0,0,14
10003,11,2024,290,50,97.94,135.98,3,1,0,4,2,76
10132,11,2026,662,66,111.47,125.72,3,10,0,13,6,77
10035,2,2026,335,9,88.86,117.75,2,0,1,3,1,8
10022,5,2026,626,15,121.2,164.55,2,5,2,9,4,3
10154,8,2024,199,73,75.96,102.12,0,0,2,2,2,60
10101,12,2024,469,16,103.93,128.64,0,0,0,0,0,9
10068,1,2026,851,70,104.07,133.24,6,5,3,14,9,69
10011,9,2025,866,53,101.27,118.81,4,3,0,7,3,56
10064,9,2026,340,6,88.53,127.87,1,5,0,6,3,11
10163,10,2025,782,8,101.64,135.93,2,0,0,2,1,4
10095,8,2027,270,8,82.08,93.17,0,0,0,0,0,7
10076,5,2025,327,42,96.68,109.38,5,2,7,14,8,25
10075,9,2026,735,6,84.47,108.36,0,1,0,1,0,2
10114,12,2025,649,13,114.26,139.22,1,5,2,8,7,14
10038,12,2024,221,8,90.46,108.75,3,0,1,4,2,7
10034,2,2026,383,23,85.53,115.25,0,7,0,7,6,37
10138,7,2024,592,15,89.58,128.28,2,0,1,3,2,13
10108,8,2025,647,8,104.55,138.77,0,4,0,4,2,12
10142,4,2026,918,5,88.3,121.38,0,1,0,1,1,1
10050,6,2024,750,98,124.42,156.12,9,25,0,34,19,91
10055,11,2027,145,10,95.1,117.18,2,0,3,5,3,9
10127,3,2027,510,10,63.98,77.45,0,2,0,2,2,4
10158,4,2026,277,11,103.68,129.07,1,3,0,4,2,19
10056,10,2025,414,78,76.36,111.79,2,0,2,4,3,119
10114,6,2025,649,10,92.2,105.66,0,1,0,1,0,11
10018,6,2025,175,258,86.16,118.59,3,0,0,3,2,127
10166,8,2026,134,3,78.55,112.19,0,0,1,1,1,7
10102,9,2026,654,5,69.26,81.0,1,1,1,3,2,5
10015,9,2026,454,21,88.0,130.58,1,5,1,7,5,19
10072,3,2026,859,107,101.52,133.34,4,6,0,10,7,99
10029,11,2026,904,47,62.02,90.85,1,0,6,7,6,60
10016,11,2025,101,380,121.37,166.37,26,64,1,91,78,322
10159,9,2026,165,79,89.19,106.05,0,1,0,1,1,72
10140,7,2027,672,155,97.54,125.04,3,1,0,4,3,47
10039,12,2025,691,80,80.48,106.27,0,3,2,5,3,67
10094,2,2024,257,10,96.0,104.47,0,0,1,1,0,11
10007,1,2027,303,48,91.37,104.85,0,2,0,2,1,40
10038,7,2027,221,10,78.52,104.84,0,0,3,3,2,12
10073,12,2025,689,12,84.36,103.88,0,0,1,1,1,8
10017,8,2026,559,98,93.58,106.7,3,4,3,10,5,61
10092,11,2024,321,22,111.32,149.55,1,1,0,2,2,24
10150,12,2024,534,43,113.34,141.15,0,5,2,7,4,24
10151,3,2025,99,146,95.88,104.01,0,0,2,2,1,203
10032,9,2024,410,139,96.59,121.09,0,2,4,6,4,155
10149,5,2024,722,35,101.24,137.23,2,2,1,5,2,35
10107,5,2024,885,8,100.84,110.32,0,1,1,2,1,8
10060,12,2025,192,16,77.22,106.28,0,0,0,0,0,13
10009,6,2026,655,141,95.9,122.7,4,0,2,6,4,97
10070,3,2024,469,8,78.99,95.53,0,0,0,0,0,8
10094,3,2025,257,11,86.83,98.38,0,0,0,0,0,15
10167,5,2026,804,44,109.98,130.87,3,5,0,8,4,44
10157,3,2025,786,4,78.13,114.63,0,3,0,3,1,1
10007,10,2026,303,57,88.93,110.0,0,0,0,0,0,38
10133,3,2025,566,118,89.65,106.9,0,3,0,3,2,114
10053,7,2025,224,22,64.94,72.49,1,0,4,5,3,17
10160,6,2025,592,50,88.26,131.93,5,0,0,5,3,60
10114,11,2025,649,13,83.45,127.79,0,2,1,3,2,14
10150,10,2024,534,40,91.33,112.62,0,0,3,3,2,46
10087,10,2027,809,9,84.34,91.03,0,1,1,2,2,9
10139,8,2024,498,41,68.48,83.66,0,0,3,3,2,46
10030,4,2025,243,22,140.38,190.0,2,13,0,15,8,27
10138,6,2026,592,18,85.19,98.41,0,1,1,2,1,9
10049,1,2025,145,380,74.02,110.48,3,2,11,16,14,301
10007,6,2026,303,69,86.65,128.63,2,6,1,9,6,79
10088,1,2025,535,4,86.03,109.32,0,0,3,3,2,1
10149,11,2024,722,56,81.45,88.9,0,0,0,0,0,41
10116,9,2026,631,13,87.83,94.03,0,0,0,0,0,10
10115,5,2025,399,42,102.82,144.57,1,0,0,1,1,50
10146,11,2026,105,5,108.63,134.4,0,1,1,2,2,7
10114,10,2025,649,12,81.2,117.02,0,0,2,2,2,15
10046,5,2024,221,11,61.98,92.28,1,2,2,5,4,12
10136,1,2025,854,75,92.82,134.07,2,2,0,4,3,110
10014,6,2025,128,15,97.33,138.17,0,0,0,0,0,17
10087,12,2026,809,11,82.1,95.54,1,0,1,2,1,20
10117,5,2026,484,18,123.14,149.11,2,11,0,13,11,19
10085,2,2025,297,6,107.23,136.41,0,6,1,7,3,8
10083,4,2025,131,66,89.25,103.38,0,0,1,1,1,74
10010,4,2025,809,10,76.55,96.95,0,0,0,0,0,5
10107,3,2025,885,12,103.75,129.79,2,5,3,10,9,11
10010,9,2025,809,8,88.35,97.37,2,1,0,3,2,11
10134,1,2027,124,3,74.24,109.78,1,3,0,4,2,2
10034,10,2025,383,30,91.34,98.7,0,0,2,2,2,40
10055,6,2026,145,14,94.9,118.99,0,0,0,0,0,10
10097,11,2024,544,4,87.93,128.59,1,0,1,2,1,8
10008,6,2024,140,29,96.87,130.52,2,3,1,6,5,14
10105,11,2026,301,8,91.92,123.47,2,2,1,5,3,8
10013,10,2025,838,17,81.5,90.57,0,0,0,0,0,17
10116,1,2025,631,16,80.11,89.65,0,0,0,0,0,11
10118,5,2024,692,12,83.56,100.94,1,0,0,1,1,14
10144,6,2024,189,10,84.32,109.86,2,4,0,6,3,8
10047,5,2025,278,5,92.17,105.54,0,0,0,0,0,9
10012,5,2024,423,3,98.39,118.32,1,0,1,2,1,5
10115,10,2025,399,32,116.4,148.58,5,13,1,19,11,39
10167,11,2025,804,57,103.49,116.02,0,2,1,3,3,64
10042,4,2027,626,11,103.47,143.23,1,2,0,3,2,11
10169,5,2025,425,21,70.33,107.71,0,2,2,4,3,27
10054,1,2026,871,171,72.37,77.05,0,1,5,6,5,171
10044,12,2025,187,16,89.21,126.44,1,2,0,3,2,20
10106,11,2024,697,7,97.9,107.8,2,2,1,5,3,8
10097,5,2025,544,5,70.8,104.71,0,0,0,0,0,5
10016,12,2024,101,380,100.92,141.69,13,18,3,34,22,325
10168,4,2026,102,256,112.41,156.77,34,57,1,92,44,273
10162,9,2025,863,26,62.26,77.27,1,0,4,5,2,25
10117,12,2024,484,14,95.22,129.32,0,1,1,2,2,24
10122,8,2024,593,10,86.58,123.49,1,0,1,2,2,7
10049,4,2026,145,339,87.98,114.71,2,2,0,4,2,380
10085,8,2024,297,7,91.62,109.09,0,0,1,1,1,1
10045,6,2027,725,14,71.55,94.1,0,0,4,4,2,5
10005,2,2027,184,15,81.93,115.16,1,1,1,3,2,16
10118,11,2024,692,19,92.38,128.05,0,0,2,2,1,5
10065,8,2026,518,201,105.22,156.76,25,25,2,52,27,369
10033,10,2025,95,11,101.36,143.58,0,3,4,7,6,1
10155,8,2024,426,32,88.0,113.13,1,3,0,4,2,29
10134,8,2025,124,2,103.23,130.16,0,2,0,2,1,2
10049,8,2026,145,265,55.55,94.66,2,9,86,97,41,208
10154,5,2026,199,104,93.38,131.17,7,0,2,9,7,43
10108,11,2024,647,12,87.57,93.59,0,0,0,0,0,17
10092,3,2024,321,13,94.59,106.04,0,0,0,0,0,17
10058,10,2025,304,196,73.05,103.27,6,0,6,12,10,112
10007,12,2026,303,47,83.93,98.91,0,4,1,5,4,51
10130,2,2027,655,8,104.46,125.04,0,0,2,2,2,13
10005,1,2027,184,13,89.87,127.02,1,2,2,5,2,13
10067,10,2025,683,64,113.2,148.51,5,14,0,19,13,68
10133,12,2025,566,104,60.92,96.44,0,0,28,28,17,91
10155,9,2024,426,30,100.19,116.11,0,2,0,2,2,33
10067,2,2025,683,51,114.0,142.89,2,7,0,9,7,49
10019,2,2025,488,17,89.22,123.1,2,0,0,2,2,20
10094,12,2025,257,15,99.7,103.85,0,0,1,1,1,15
10163,5,2024,782,4,72.85,92.72,1,0,2,3,1,5
10154,12,2024,199,121,97.01,117.98,3,1,0,4,2,143
10068,7,2025,851,72,101.93,123.99,1,7,1,9,8,42
10157,8,2026,786,2,108.54,146.64,0,1,0,1,1,5
10052,2,2026,319,6,95.12,135.57,2,1,2,5,4,5
10066,3,2025,132,97,99.65,117.39,1,1,0,2,1,123
10059,5,2025,918,31,103.7,120.14,0,2,3,5,3,19
10103,8,2027,561,2,64.34,95.75,2,0,2,4,2,2
10069,4,2025,570,64,89.21,100.64,0,0,0,0,0,98
10019,7,2026,488,25,97.22,114.84,2,2,0,4,2,37
10045,4,2025,725,28,102.56,136.5,2,3,0,5,3,26
10038,7,2024,221,9,86.68,105.97,0,0,2,2,1,10
10101,2,2026,469,14,93.06,113.87,0,4,0,4,3,8
10003,6,2026,290,138,73.54,93.31,0,0,2,2,2,177
10059,5,2026,918,30,45.36,62.9,0,0,5,5,3,25
10022,2,2025,626,13,96.27,126.92,1,3,0,4,2,14
10053,6,2026,224,23,85.57,122.37,3,4,0,7,5,12
10015,4,2025,454,19,115.35,130.11,0,6,0,6,5,19
10008,5,2026,140,30,102.38,131.54,4,3,2,9,7,32
10016,5,2025,101,380,107.13,130.85,19,48,0,67,35,380
10136,4,2025,854,99,55.89,65.26,0,0,20,20,13,114
10144,2,2026,189,19,66.7,89.58,0,1,2,3,2,23
10021,7,2025,164,380,106.27,129.94,6,57,1,64,56,323
10164,8,2025,498,37,90.36,108.69,0,0,1,1,0,31
10125,7,2026,862,19,98.99,111.1,0,2,2,4,3,18
10145,1,2026,863,10,89.01,100.28,0,0,0,0,0,8
10162,6,2026,863,22,80.28,94.32,2,0,0,2,2,15
10083,4,2024,131,53,86.51,116.37,0,1,1,2,1,94
10168,6,2026,102,333,115.31,140.37,15,57,0,72,64,267
10146,3,2025,105,12,88.3,115.4,0,2,0,2,2,13
10123,5,2024,194,9,78.08,102.3,0,0,1,1,0,9
10014,3,2025,128,11,96.04,147.88,0,3,3,6,4,20
10148,7,2026,491,69,91.79,102.77,0,4,1,5,3,65
10146,2,2024,105,5,84.38,113.67,0,4,0,4,2,7
10022,3,2025,626,13,107.27,134.16,2,2,1,5,4,14
10093,10,2024,510,9,80.33,99.97,0,0,3,3,1,12
10001,9,2025,682,6,117.5,162.98,0,2,0,2,1,11
10158,6,2025,277,14,87.37,120.04,0,0,3,3,2,13
10066,7,2024,132,52,102.61,113.83,1,5,0,6,5,70
10130,2,2024,655,6,89.46,108.28,0,0,1,1,1,5
10042,1,2028,626,7,63.2,90.28,0,0,5,5,3,10
10160,11,2026,592,36,97.53,112.59,2,1,3,6,5,31
10009,12,2025,655,173,61.16,68.08,0,2,30,32,17,145
10099,5,2026,532,12,101.15,134.63,2,0,3,5,3,7
10150,11,2024,534,47,126.31,142.26,0,23,1,24,14,54
10007,1,2025,303,42,121.31,165.37,0,10,3,13,11,39
10042,3,2025,626,9,88.35,102.67,0,0,4,4,3,11
10011,7,2025,866,68,96.16,123.86,1,1,0,2,2,49
10110,8,2024,675,13,117.96,155.06,0,3,3,6,5,13
10163,9,2026,782,10,81.68,87.82,0,2,0,2,1,8
10100,3,2025,850,10,116.66,140.89,2,3,4,9,5,11
10141,12,2024,910,18,97.1,122.47,1,0,0,1,1,24
10143,7,2024,727,29,81.18,98.26,0,1,2,3,2,22
10161,6,2025,614,9,114.48,146.56,2,0,0,2,2,7
10049,1,2026,145,380,99.62,111.96,3,19,0,22,17,301
10124,8,2027,177,6,66.71,86.03,0,0,3,3,2,10
10066,6,2024,132,43,81.06,101.96,1,0,0,1,1,57
10018,8,2026,175,150,80.0,96.63,0,0,5,5,3,123
10099,12,2027,532,3,102.88,148.84,0,0,1,1,1,1
10024,4,2026,549,297,75.35,92.39,1,1,2,4,3,322
10155,5,2026,426,55,102.47,110.67,0,1,0,1,1,69
10025,4,2024,621,25,89.68,105.06,1,1,0,2,1,36
10093,9,2024,510,11,108.98,125.98,0,0,1,1,1,10
10087,3,2025,809,12,78.24,114.18,1,2,0,3,2,11
10014,2,2025,128,11,108.72,130.95,3,0,1,4,3,10
10114,8,2024,649,10,95.41,117.76,0,0,0,0,0,7
10152,8,2027,639,3,66.05,70.87,0,0,0,0,0,6
10010,7,2024,809,9,59.54,69.02,0,0,0,0,0,7
10053,4,2025,224,17,80.83,105.67,1,0,0,1,1,30
10058,11,2026,304,126,79.16,98.06,0,6,0,6,3,116
10121,10,2025,305,380,101.69,115.94,5,36,0,41,28,380
10024,11,2025,549,323,79.56,90.24,0,0,0,0,0,232
10073,11,2025,689,13,101.9,129.31,1,2,0,3,2,13
10055,10,2027,145,7,98.72,120.29,0,1,0,1,1,13
10009,9,2024,655,141,71.2,83.32,0,0,9,9,5,148
10000,9,2024,605,16,70.18,111.85,1,2,0,3,2,8
10167,11,2024,804,48,78.83,88.64,0,2,0,2,1,53
10076,1,2025,327,38,107.73,146.93,2,0,5,7,6,17
10000,4,2026,605,34,97.74,127.0,0,0,0,0,0,38
10017,9,2026,559,101,103.7,154.64,7,8,0,15,7,73
10065,12,2027,518,197,72.23,88.39,0,0,7,7,6,152
10141,8,2024,910,15,82.85,118.25,0,1,1,2,1,18
10129,5,2026,339,4,114.08,143.4,0,4,0,4,3,3
10108,1,2026,647,8,83.08,107.42,1,0,1,2,2,8
10006,11,2024,455,47,101.38,128.65,1,2,0,3,1,42
10088,1,2026,535,4,52.59,60.92,0,0,4,4,2,1
10102,9,2025,654,4,105.61,130.29,0,0,0,0,0,11
10031,2,2027,881,78,67.5,109.94,0,0,5,5,3,75
10091,7,2025,140,30,78.02,101.43,0,0,1,1,1,35
10159,4,2026,165,118,96.89,119.86,2,3,0,5,3,154
10069,1,2025,570,66,74.01,80.71,0,1,1,2,2,21
10092,7,2024,321,20,81.74,98.58,0,0,2,2,2,20
10025,5,2026,621,52,92.11,110.93,0,0,1,1,1,42
10169,2,2027,425,15,72.0,102.92,0,3,1,4,4,20
10093,7,2024,510,8,72.04,77.07,0,0,1,1,1,11
10042,9,2027,626,12,94.57,100.64,1,0,0,1,1,7
10069,10,2024,570,60,86.75,96.77,2,0,0,2,2,75
10002,12,2026,847,3,115.27,141.79,3,0,0,3,2,5
10017,10,2024,559,128,88.99,123.06,5,0,2,7,3,147
10003,8,2025,290,85,97.86,125.93,5,2,0,7,5,67
10151,2,2026,99,122,67.65,91.16,1,0,6,7,4,172
10090,3,2026,422,14,82.84,92.41,0,0,0,0,0,7
10010,5,2025,809,7,60.41,65.92,0,0,1,1,1,8
10031,9,2024,881,75,98.52,114.98,0,0,1,1,1,67
10042,5,2027,626,13,90.37,99.94,0,2,0,2,1,14
10024,10,2026,549,194,79.64,94.57,0,0,0,0,0,207
10030,5,2026,243,16,93.75,137.26,0,0,1,1,1,7
10031,11,2026,881,94,80.26,88.56,1,0,3,4,2,92
10018,3,2026,175,209,87.09,106.23,0,0,3,3,2,226
10052,4,2025,319,11,100.7,127.47,0,0,0,0,0,9
10078,12,2026,555,47,120.44,151.87,6,18,0,24,17,41
10102,12,2024,654,4,105.7,150.35,0,1,1,2,1,5
10147,2,2025,471,22,89.1,111.92,0,3,0,3,3,16
10085,4,2027,297,1,146.72,190.0,1,0,0,1,1,1
10087,11,2027,809,8,61.86,97.39,0,1,1,2,1,11
10102,3,2026,654,5,111.99,152.33,0,2,1,3,2,6
10070,4,2025,469,8,105.2,111.57,0,3,0,3,2,7
10051,7,2027,536,47,85.78,106.72,0,0,4,4,3,74
10099,3,2025,532,11,80.51,122.48,0,7,2,9,5,10
10165,3,2025,864,59,94.31,115.04,0,0,2,2,1,52
10115,10,2026,399,42,125.16,146.58,4,13,0,17,12,54
10036,7,2025,355,6,88.58,101.7,2,0,0,2,1,6
10157,5,2025,786,2,91.67,109.03,0,0,2,2,1,7
10126,6,2025,565,3,73.79,106.93,0,0,1,1,1,7
10146,10,2024,105,7,116.18,137.4,0,2,1,3,3,8
10140,4,2028,672,73,90.3,116.09,2,0,0,2,2,88
10131,11,2025,446,9,94.98,107.31,1,3,1,5,4,21
10165,6,2024,864,60,81.69,121.5,3,1,1,5,4,75
10105,10,2026,301,9,132.98,149.48,0,2,1,3,2,6
10034,12,2025,383,24,81.22,113.89,1,3,0,4,3,20
10057,6,2024,274,24,81.67,117.44,0,2,0,2,2,34
10169,1,2025,425,26,110.59,117.3,1,2,0,3,2,14
10161,12,2024,614,8,91.01,108.58,1,0,5,6,4,6
10017,10,2025,559,150,111.28,126.59,4,24,0,28,20,149
10155,11,2024,426,37,92.12,128.07,2,0,0,2,1,41
10047,9,2026,278,1,158.0,190.0,1,0,1,2,1,1
10077,10,2026,219,380,94.5,121.71,6,0,0,6,4,319
10056,12,2024,414,51,117.61,164.62,5,24,2,31,21,49
10047,3,2025,278,6,108.98,133.72,0,1,2,3,3,4
10150,9,2025,534,60,85.32,126.67,0,2,0,2,1,20
10164,7,2026,498,48,76.38,86.19,0,0,1,1,1,73
10058,9,2024,304,112,78.11,113.12,0,1,0,1,1,107
10119,12,2025,887,14,97.87,125.66,0,1,0,1,0,7
10098,3,2027,238,197,83.03,91.4,0,2,1,3,3,131
10108,7,2024,647,8,86.85,102.73,0,0,0,0,0,10
10134,10,2025,124,2,110.09,150.4,0,2,1,3,1,1
10099,7,2026,532,10,84.37,101.79,2,0,2,4,2,15
10113,3,2025,309,4,97.6,134.24,1,2,2,5,4,2
10075,11,2025,735,6,110.23,137.87,1,4,0,5,4,7
10106,4,2024,697,7,91.96,127.69,0,0,0,0,0,2
10131,2,2026,446,11,85.88,95.67,0,0,0,0,0,11
10107,3,2026,885,23,75.77,84.41,0,1,0,1,1,18
10140,2,2028,672,64,100.42,129.45,2,3,0,5,3,71
10033,8,2025,95,12,102.65,111.39,1,0,0,1,1,12
10026,9,2025,115,9,84.63,96.57,0,0,0,0,0,14
10103,1,2026,561,3,89.32,95.74,0,0,0,0,0,1
10135,4,2024,245,4,79.96,104.0,0,1,2,3,2,2
10074,11,2025,717,32,100.04,138.64,4,1,2,7,5,10
10035,7,2024,335,5,99.88,138.82,0,0,0,0,0,1
10012,11,2025,423,10,82.52,113.47,0,1,1,2,1,9
10166,6,2026,134,5,75.51,110.66,2,0,0,2,1,4
10124,10,2024,177,10,92.59,123.92,0,0,0,0,0,6
10140,10,2026,672,137,99.75,120.06,4,4,1,9,8,106
10155,5,2025,426,48,114.66,151.48,1,17,0,18,14,55
10087,6,2027,809,9,63.98,74.32,0,0,2,2,1,5
10148,6,2026,491,65,109.62,120.95,0,5,1,6,3,74
10029,3,2027,904,35,86.82,93.84,1,0,0,1,1,43
10137,7,2026,630,77,89.49,127.44,2,2,0,4,2,72
10055,4,2027,145,9,109.12,145.69,1,3,1,5,3,5
10091,4,2025,140,28,107.47,140.99,0,3,0,3,2,36
10095,11,2027,270,5,93.84,120.27,0,0,2,2,2,9
10159,5,2026,165,117,81.37,112.71,2,0,0,2,2,112
10072,1,2027,859,62,118.05,158.84,8,7,0,15,12,65
10000,3,2026,605,35,63.87,71.3,0,0,6,6,3,42
10115,4,2027,399,43,134.46,185.75,2,11,0,13,6,54
10126,6,2026,565,3,88.47,125.35,1,0,0,1,1,2
10141,9,2025,910,19,109.15,127.18,0,3,1,4,2,20
10105,9,2026,301,11,81.06,102.7,1,0,2,3,2,14
10144,8,2024,189,10,102.07,150.05,0,0,0,0,0,9
10146,1,2025,105,9,105.3,117.77,1,1,2,4,2,10
10117,11,2026,484,13,109.43,128.81,0,3,0,3,2,14
10047,11,2024,278,4,75.49,104.23,4,3,0,7,4,5
10099,8,2025,532,14,90.7,104.47,1,2,0,3,3,18
10030,4,2026,243,21,85.98,111.66,0,0,0,0,0,7
10069,11,2024,570,74,90.62,120.44,1,1,0,2,1,50
10155,12,2024,426,43,110.25,143.68,0,9,2,11,9,56
10004,7,2025,564,19,113.04,138.66,1,5,0,6,3,39
10084,5,2027,607,9,66.24,83.97,2,1,3,6,5,9
10047,3,2026,278,5,102.55,129.91,0,5,0,5,2,5
10129,8,2025,339,7,103.98,135.13,0,3,0,3,3,10
10059,11,2025,918,31,94.86,117.41,0,0,5,5,4,21
10028,7,2026,164,4,77.5,85.76,0,0,2,2,1,9
10114,4,2024,649,10,72.09,88.81,0,0,0,0,0,8
10130,1,2025,655,11,78.34,93.98,5,3,0,8,3,5
10142,9,2025,918,5,75.09,94.1,1,0,1,2,2,7
10031,7,2025,881,127,90.01,104.97,0,1,0,1,1,212
10094,2,2025,257,9,107.88,144.11,0,5,0,5,4,12
10034,4,2026,383,22,102.96,137.83,2,4,0,6,5,17
10059,4,2026,918,34,59.04,88.65,0,0,8,8,6,29
10034,1,2026,383,25,77.99,97.29,0,2,0,2,1,15
10148,8,2025,491,45,102.52,112.59,1,2,0,3,2,58
10046,11,2024,221,14,99.87,131.59,0,2,0,2,1,19
10136,11,2025,854,86,75.32,98.91,0,1,1,2,2,48
10083,12,2024,131,72,98.68,120.29,1,10,0,11,6,48
10013,1,2026,838,15,99.67,115.11,0,2,0,2,1,20
10140,6,2026,672,129,69.4,90.6,0,4,17,21,18,102
10073,1,2026,689,10,56.87,65.85,0,0,2,2,1,7
10045,7,2027,725,11,85.17,117.12,1,0,0,1,1,10
10142,11,2024,918,3,108.07,145.37,0,0,2,2,2,8
10081,5,2025,768,3,91.61,126.45,0,1,0,1,0,2
10149,9,2024,722,37,108.23,146.64,2,3,0,5,3,43
10065,6,2026,518,208,108.66,128.05,11,18,0,29,14,191
10056,12,2026,414,61,71.3,90.91,1,0,2,3,2,96
10072,4,2027,859,58,69.54,92.78,2,2,3,7,6,61
10031,6,2026,881,135,97.53,124.26,3,0,0,3,2,80
10148,4,2025,491,61,94.21,117.08,2,0,1,3,1,61
10110,4,2024,675,9,70.33,99.75,0,0,2,2,1,14
10159,12,2026,165,59,93.74,99.73,1,2,0,3,2,59
10020,6,2025,119,86,91.87,99.82,0,1,0,1,1,88
10092,5,2024,321,15,109.04,120.89,0,0,0,0,0,7
10105,11,2024,301,9,94.26,102.14,2,0,3,5,4,10
10021,6,2024,164,298,89.85,97.49,0,3,0,3,2,200
10081,11,2024,768,4,76.97,117.01,0,0,1,1,1,7
10013,7,2025,838,12,96.57,122.44,0,1,0,1,1,7
10149,7,2024,722,31,88.49,118.42,1,0,3,4,2,54
10080,4,2026,639,244,69.14,74.08,1,0,25,26,12,380
10163,7,2026,782,6,92.95,127.95,3,5,3,11,6,11
10124,9,2025,177,11,83.66,103.89,3,2,2,7,5,7
10155,1,2027,426,31,100.61,140.55,3,1,0,4,3,41
10089,3,2026,840,9,66.11,88.28,0,1,0,1,1,5
10098,2,2027,238,179,90.45,124.42,5,0,15,20,15,184
10084,1,2025,607,11,101.42,129.7,1,5,0,6,3,12
10126,3,2025,565,2,100.75,121.69,0,2,0,2,1,1
10127,7,2025,510,16,77.52,90.77,2,2,0,4,3,24
10155,11,2025,426,46,110.28,154.67,4,10,0,14,7,61
10010,7,2025,809,10,96.79,103.75,2,0,0,2,1,8
10109,7,2024,200,9,67.61,102.25,0,0,0,0,0,12
10116,7,2025,631,14,82.07,86.55,0,0,0,0,0,15
10072,11,2025,859,84,93.97,137.01,11,2,0,13,9,65
10126,9,2027,565,1,79.26,110.0,1,1,1,3,1,1
10013,9,2026,838,8,77.77,103.34,1,0,0,1,1,8
10123,6,2027,194,6,78.46,92.11,1,0,2,3,2,4
